0.18535	2998	0.00018218	951	448.94
0.25319	3486	0.00023512	958	600.42
0.14175	2987	0.00032995	535	342.72
0.37874	3600	0.00055242	443	867.23
0.23264	2612	0.0004963	532	569.78
0.25983	2198	0.00035022	608	610.44
0.24194	3600	0.00037647	442	542.58
0.10824	3600	0.00019713	562	264.38
0.42521	2360	0.00044126	983	1040.3
0.14383	2388	0.0005443	574	348.92
0.31309	2508	0.00031242	1013	751.26
0.1832	2113	0.00033953	565	448.16
0.23316	2157	0.00028321	985	569.26
0.22996	3518	0.0002109	938	547.34
0.17905	2487	0.00026211	558	430.18
0.16508	2332	0.00047804	695	387.18
1.3054	3600	0.00083847	1086	2581.7
0.3539	2401	0.00039097	516	849.27
0.44678	3465	0.00044097	1007	1064.5
0.63205	2373	0.00063373	1036	1529.3
0.44349	3600	0.00032928	996	929.08
0.32165	2519	0.00033691	983	786.06
0.10134	2864	0.0002361	433	253.92
0.21161	2561	0.00026372	573	522.56
0.30395	3173	0.00031879	1005	730.92
0.32559	2053	0.0003912	1025	769.2
0.69722	2175	0.00075949	1098	1648.7
0.55155	2732	0.00054473	1009	1337.6
0.31416	3600	0.00023226	939	647.23
0.58416	2146	0.00065784	1016	1422
0.48528	2016	0.00057969	1011	1169.5
0.28658	2435	0.00030848	1063	678.99
0.24202	2740	0.00024177	961	589.12
0.13183	2568	0.00019865	559	316.7
0.21235	2427	0.00023008	981	516.14
0.14544	3005	0.00041205	559	359.67
0.53662	1820	0.00068762	1026	1213.6
0.247	2702	0.00027127	549	605.72
0.14357	2384	0.00028495	483	353.64
0.27658	2636	0.00027911	930	682.97
0.36082	2961	0.00038674	878	914.86
0.21939	3600	0.00039874	437	473.2
0.36364	2745	0.00037631	940	899.92
0.15626	3600	0.00022074	656	362.24
0.15166	3600	0.00053246	426	364.54
0.40681	3600	0.00032184	989	851.78
0.40244	2486	0.00044479	940	1011.4
0.18551	3600	0.00044276	518	438.87
0.11596	3600	0.00025779	508	279.67
0.14123	2978	0.00022061	483	345.35
0.35619	3600	0.00027047	965	754.51
0.12895	2457	0.00022375	516	316.58
0.20217	2499	0.00022157	1083	474.03
1.0118	1846	0.0012587	1086	2271.5
